12.444		16.0306		1.1865
12.444		15.7484		1.19364
12.444		15.3398		1.26321
12.444		15.115		1.27761
12.444		14.9363		1.27052
12.4107		14.6988		1.29301
11.6496		14.3389		1.35473
11.6496		14.135		1.29153
11.6496		13.9126		1.20792
11.1969		13.6143		1.22765
11.1969		13.3581		1.22422
11.1969		13.1054		1.27742
11.1969		12.8552		1.29438
11.1969		12.683		1.27244
11.1969		12.5463		1.26104
10.3352		12.3966		1.26135
10.3352		12.2607		1.09294
10.3352		12.1015		1.13303
10.3352		11.9833		1.11171
10.3352		11.9097		1.05314
10.3264		11.7845		1.11801
10.1365		11.6801		1.04908
10.1365		11.5701		0.990198
10.0064		11.4426		0.921228
9.7028		11.3246		0.926539
9.7028		11.1711		0.811422
9.39749		11.0485		0.837984
9.39749		10.9233		0.81053
9.24525		10.8548		0.811647
9.24525		10.7443		0.834467
9.24525		10.6077		0.830757
9.10716		10.5448		0.798672
9.10716		10.435		0.813013
9.08947		10.3281		0.785842
8.99049		10.2002		0.752481
8.99049		10.0942		0.725501
8.99049		9.93826		0.741564
8.99049		9.79111		0.72695
8.99049		9.68238		0.708473
8.41632		9.58044		0.722691
8.41632		9.47862		0.682029
8.41632		9.35967		0.6403
8.29301		9.26787		0.650878
8.29301		9.22076		0.640091
8.29301		9.16298		0.62869
8.24632		9.1083		0.600794
8.24632		9.07651		0.612145
8.24632		9.03708		0.589524
8.24632		8.99004		0.551536
8.24632		8.95445		0.53116
7.92326		8.92256		0.492396
7.92326		8.87167		0.449323
7.76106		8.82064		0.483414
7.76106		8.75489		0.519596
7.6951		8.69113		0.52629
7.6951		8.61727		0.506069
7.23347		8.52857		0.582827
7.23347		8.45979		0.564943
7.23347		8.38372		0.58599
7.23347		8.28458		0.586167
7.23347		8.19622		0.601104
7.23347		8.11874		0.572905
7.23347		8.03684		0.596066
7.08106		7.95041		0.636086
7.08106		7.87779		0.698988
7.08106		7.79903		0.679804
7.08106		7.72198		0.69144
7.08106		7.66002		0.731829
6.87381		7.59412		0.733717
6.87381		7.52421		0.703256
6.8602		7.47851		0.686719
6.8602		7.42638		0.586876
6.8602		7.3921		0.60325
6.75902		7.34796		0.582352
6.75902		7.3197		0.611749
6.64125		7.29189		0.586757
6.64125		7.26278		0.611938
6.64125		7.23243		0.641057
6.64125		7.19373		0.516288
6.64125		7.15084		0.523253
6.64125		7.11093		0.517064
6.64125		7.20333		0.811169
6.64125		7.16905		0.799596
6.58074		7.13717		0.797212
6.58074		7.0947		0.716751
6.32152		7.04409		0.764508
6.32152		6.99758		0.716991
6.32152		6.94807		0.632956
6.26486		6.90663		0.609581
6.26486		6.85042		0.551791
6.20619		6.79476		0.54047
6.17765		6.73563		0.578237
6.17765		6.69532		0.615742
6.11033		6.65354		0.63416
6.11033		6.61282		0.656756
6.11033		6.55473		0.590497
6.11033		6.50971		0.632843
6.0626		6.43914		0.62405
5.91872		6.39401		0.695244
5.91872		6.34974		0.683854
5.91872		6.30602		0.669619
5.91872		6.26624		0.659648
5.91872		6.23458		0.595518
5.91872		6.1914		0.55446
5.91872		6.15537		0.521459
5.91872		6.12241		0.491727
5.8756		6.10145		0.558709
5.83097		6.06804		0.548019
5.83097		6.04178		0.551717
5.83097		6.0101		0.561522
5.83097		5.96839		0.569078
5.80189		5.94101		0.589983
5.80189		5.91459		0.529957
5.79764		5.90782		0.47965
5.73037		5.89654		0.524861
5.73037		5.88908		0.570153
5.73037		5.88122		0.685825
5.73037		5.87052		0.643435
5.73037		5.85203		0.62939
5.73037		5.83217		0.557576
5.73037		5.81225		0.521369
5.70129		5.79788		0.527201
5.70129		5.78515		0.519896
5.70129		5.77445		0.521018
5.68967		5.76609		0.454349
5.68967		5.75553		0.440811
5.59332		5.74248		0.507712
5.59332		5.73558		0.538577
5.59332		5.73034		0.571446
5.59332		5.72357		0.568926
5.59332		5.71715		0.546288
5.5213		5.71326		0.564956
5.48311		5.70626		0.575672
5.48311		5.6994		0.504484
5.45403		5.68615		0.539111
5.45403		5.67313		0.552286
5.45403		5.65724		0.508564
5.45403		5.65085		0.566
5.45403		5.63756		0.586058
5.45403		5.61716		0.532496
5.45403		5.5913		0.523454
5.45403		5.56704		0.612082
5.39287		5.5404		0.553352
5.39287		5.52157		0.562438
5.39287		5.50024		0.563808
5.39287		5.48424		0.572392
5.39287		5.46153		0.561955
5.39287		5.4535		0.582986
5.39287		5.44807		0.602747
5.39287		5.44547		0.539033
5.39287		5.44194		0.550232
5.39287		5.43551		0.501174
5.39287		5.4277		0.523197
5.39287		5.4199		0.582307
5.39287		5.40981		0.478316
5.39287		5.39846		0.509933
5.39287		5.39287		0.554917
5.36301		5.39273		0.558067
5.34383		5.39223		0.531432
5.34383		5.39159		0.545606
5.34383		5.39081		0.47921
5.32864		5.46203		0.474452
5.32864		5.44451		0.537589
5.32864		5.42774		0.550987
5.32864		5.41242		0.527594
5.32864		5.39371		0.554241
5.32864		5.38393		0.531645
5.31396		5.38132		0.594053
5.31396		5.37702		0.508963
5.31396		5.37383		0.57806
5.26748		5.36746		0.572384
5.23762		5.36028		0.41851
5.23762		5.35196		0.415312
5.23762		5.34361		0.498356
5.23762		5.33714		0.530099
5.23762		5.33201		0.54625
5.23762		5.32675		0.536453
5.23762		5.32149		0.576685
5.23762		5.31279		0.503527
5.21084		5.30195		0.513699
5.21084		5.28958		0.457972
5.21084		5.27775		0.456386
5.21084		5.26721		0.466732
5.21084		5.25651		0.437314
5.21084		5.2544		0.467931
5.21084		5.25057		0.482476
5.21084		5.24711		0.508308
5.21084		5.24343		0.576201
5.21084		5.23781		0.572125
5.21084		5.23511		0.475505
5.21084		5.2344		0.473165
5.21084		5.23373		0.4569
5.21084		5.23306		0.502237
5.21084		5.23293		0.653843
5.21084		5.23172		0.58908
5.21084		5.23065		0.656198
5.21084		5.22972		0.708239
5.21084		5.22865		0.677631
5.21084		5.22677		0.683119
5.19482		5.22495		0.672525
5.19482		5.22273		0.560603
5.19482		5.21978		0.585018
5.19482		5.21684		0.690752
