1.901983 0.000000
1.894418 0.007565
1.884986 0.010395
1.876418 0.011289
1.865862 0.013707
1.855617 0.015173
1.852629 0.013167
1.847475 0.012514
1.839795 0.013445
1.833221 0.013705
1.833575 0.012402
1.834838 0.011391
1.834367 0.010489
1.835937 0.009837
1.835232 0.009185
1.834358 0.008636
1.833993 0.008120
1.835544 0.007812
1.837429 0.007625
1.837924 0.007251
1.837576 0.006906
1.834553 0.007245
1.832961 0.007104
1.831825 0.006896
1.8309574 0.0066707
1.8293095 0.0066175
1.8283541 0.0064390
1.8276865 0.0062405
1.8267805 0.0060893
1.8256019 0.0059997
1.8240637 0.0060033
1.8219922 0.0061708
1.8219669 0.0059810
1.8214404 0.0058262
1.8215446 0.0056583
1.8215814 0.0054990
1.8209921 0.0053807
1.8205574 0.0052552
1.8199904 0.0051499
1.8209437 0.0051093
1.8211158 0.0049861
1.8211975 0.0048666
1.8221809 0.0048528
1.8220084 0.0047443
1.8223473 0.0046501
1.8220314 0.0045588
1.8223993 0.0044759
1.8220062 0.0043993
1.8210689 0.0044093
1.8204466 0.0043648
1.8216503 0.0044445
1.8220348 0.0043751
1.8219874 0.0042920
1.8215999 0.0042296
1.8211087 0.0041809
1.8197703 0.0043182
1.8195866 0.0042457
1.8194348 0.0041747
1.8194683 0.0041034
1.8202771 0.0041147
1.8205879 0.0040586
1.8204753 0.0039942
1.8202032 0.0039397
1.8202050 0.0038777
1.8196468 0.0038582
1.8187867 0.0038954
1.8185005 0.0038475
1.8190527 0.0038305
1.8193588 0.0037870
1.8193619 0.0037325
1.8190079 0.0036965
1.8182774 0.0037173
1.8184355 0.0036694
1.8179280 0.0036549
1.8168536 0.0037625
1.8164017 0.0037401
1.8162232 0.0036955
1.8161283 0.0036490
1.8156348 0.0036362
1.8146448 0.0037244
