-4.952545 0.000000
-4.97891 0.02637
-4.981033 0.015371
-4.984049 0.011280
-4.995262 0.014216
-4.990749 0.012454
-4.989791 0.010569
-4.998104 0.012364
-4.991439 0.012780
-4.991120 0.011435
-4.990784 0.010349
-4.987625 0.009961
-4.992382 0.010324
-4.992767 0.009566
-4.993213 0.008917
-4.992417 0.008379
-4.994416 0.008120
-4.995118 0.007688
-4.997129 0.007545
-4.999011 0.007401
-4.999770 0.007081
-5.001223 0.006906
-5.0006417 0.0066245
-5.0010217 0.0063538
-5.0023037 0.0062278
-5.0052694 0.0066781
-5.0058533 0.0064525
-5.0063760 0.0062397
-5.0061670 0.0060244
-5.0066646 0.0058413
-5.0067683 0.0056507
-5.0095934 0.0061576
-5.0093554 0.0059728
-5.0088930 0.0058129
-5.0093477 0.0056627
-5.0097930 0.0055211
-5.0100707 0.0053770
-5.0103622 0.0052417
-5.0103487 0.0051056
-5.0100605 0.0049846
-5.0108003 0.0049175
-5.0089880 0.0051298
-5.0086678 0.0050193
-5.0081735 0.0049287
-5.0092785 0.0049431
-5.0095866 0.0048442
-5.0101574 0.0047743
-5.0108784 0.0047290
-5.0103439 0.0046622
-5.0105710 0.0045737
-5.0108879 0.0044943
-5.0113888 0.0044354
-5.0112009 0.0043550
-5.0111397 0.0042740
-5.0116997 0.0042328
-5.0119173 0.0041622
-5.0112812 0.0041377
-5.0124207 0.0042224
-5.0129166 0.0041797
-5.0137943 0.0042022
-5.0146966 0.0042301
-5.0140307 0.0042142
-5.0138268 0.0041518
-5.0134009 0.0041085
-5.0139282 0.0040791
-5.0138345 0.0040179
-5.0148790 0.0040930
-5.0150053 0.0040343
-5.0146079 0.0039952
-5.0149214 0.0039502
-5.0151733 0.0039023
-5.0148024 0.0038655
-5.0154696 0.0038702
-5.0149749 0.0038494
-5.0148576 0.0037995
-5.0150930 0.0037566
-5.0146926 0.0037291
-5.0144982 0.0036861
-5.0142875 0.0036452
-5.0142915 0.0035993
-5.0145857 0.0035668
-5.0144976 0.0035241
-5.0141874 0.0034952
-5.0138053 0.0034744
-5.0138041 0.0034333
-5.0141338 0.0034091
-5.0143229 0.0033750
-5.0141859 0.0033393
-5.0135880 0.0033552
-5.0132049 0.0033398
-5.0130584 0.0033061
-5.0126419 0.0032964
-5.0126170 0.0032609
-5.0126397 0.0032261
-5.0124138 0.0031999
-5.0123080 0.0031682
-5.0125163 0.0031423
-5.0122490 0.0031215
-5.0124038 0.0030937
-5.0126139 0.0030698
