-3.348422 0.000000
-3.34940421 0.00098224
-3.349897149 0.000751391
-3.349971574 0.000536501
-3.350582262 0.000738674
-3.350571647 0.000603218
-3.350405453 0.000536218
-3.350749483 0.000577931
-3.350762662 0.000509857
-3.350788342 0.000456753
-3.350770373 0.000413539
-3.350848072 0.000385421
-3.350695659 0.000385908
-3.350838975 0.000384954
-3.351080336 0.000432072
-3.351141489 0.000408766
-3.351143236 0.000383973
-3.351143668 0.000362014
-3.351158541 0.000342753
-3.351315287 0.000360973
-3.351397636 0.000353091
-3.351502823 0.000352709
-3.351521553 0.000337545
-3.3515628673 0.0003258046
-3.3515872309 0.0003134491
-3.3516413594 0.0003059780
-3.3516707179 0.0002958875
-3.3516568145 0.0002854631
-3.3515961545 0.0002820442
-3.3515354373 0.0002791634
-3.3515561558 0.0002708018
-3.3516379201 0.0002746555
-3.3517195722 0.0002784436
-3.3517364975 0.0002706597
-3.3517703960 0.0002649900
-3.3518219930 0.0002626421
-3.3517931454 0.0002570688
-3.3517971600 0.0002502446
-3.3517419018 0.0002499288
-3.3517344433 0.0002437146
-3.3517355471 0.0002376986
-3.3516665187 0.0002420228
-3.3517007105 0.0002387880
-3.3516623746 0.0002364266
-3.3516550723 0.0002312283
-3.3516586389 0.0002261739
-3.3516982663 0.0002248292
-3.3517028422 0.0002201430
-3.3516914352 0.0002159050
-3.3516834689 0.0002116928
-3.3516926584 0.0002077038
-3.3517163833 0.0002050475
-3.3517445381 0.0002031024
-3.3517391901 0.0001993775
-3.3517424887 0.0001957467
-3.3517376592 0.0001922801
-3.3517176291 0.0001899357
-3.3517701727 0.0001938877
-3.3518304972 0.0001998928
-3.3518686444 0.0002002010
-3.3519044532 0.0002001215
-3.3518877967 0.0001975706
-3.3518879538 0.0001944094
-3.3518904595 0.0001913640
-3.3519082071 0.0001892311
-3.3519254267 0.0001871358
-3.3519525244 0.0001863028
-3.3519613621 0.0001837552
-3.3519603897 0.0001810751
-3.3519950515 0.0001818044
-3.3520155180 0.0001803903
-3.3520196621 0.0001779155
-3.3520018674 0.0001763614
-3.3520179981 0.0001747081
-3.3520537781 0.0001760374
-3.3520807323 0.0001757845
-3.3520689912 0.0001738834
-3.3520696397 0.0001716409
-3.3520783543 0.0001696782
-3.3520967408 0.0001685497
-3.3520742549 0.0001679677
-3.3520743097 0.0001659067
-3.3521029049 0.0001663715
-3.3520729269 0.0001670901
-3.3520639344 0.0001653573
-3.3520796872 0.0001641807
-3.3521069837 0.0001645623
-3.3521142970 0.0001628458
-3.3521181854 0.0001610527
-3.3521178985 0.0001592534
-3.3521163394 0.0001575013
-3.3521184248 0.0001557939
-3.3521343994 0.0001549353
-3.3521360616 0.0001532872
-3.3521237413 0.0001521647
-3.3521175443 0.0001506988
-3.3521314637 0.0001497853
-3.3521126526 0.0001494376
-3.3521080873 0.0001479909
-3.3521206514 0.0001470413
