0.701242 0.000000
0.74582 0.04458
0.76416 0.03160
0.76889 0.02284
0.78112 0.02151
0.777624 0.017903
0.782944 0.016039
0.783842 0.013919
0.783963 0.012276
0.787438 0.011517
0.786143 0.010498
0.789281 0.010084
0.789158 0.009276
0.790784 0.008741
0.790174 0.008160
0.791723 0.007789
0.792134 0.007328
0.791612 0.006928
0.7917372 0.0065548
0.7924740 0.0062620
0.7931423 0.0059937
0.7925981 0.0057406
0.7923903 0.0054893
0.7934313 0.0053577
0.7936667 0.0051443
0.7937842 0.0049439
0.7942188 0.0047771
0.7942091 0.0046033
0.7944550 0.0044485
0.7937530 0.0043547
0.7944706 0.0042725
0.7944200 0.0041372
0.7943221 0.0040110
0.7941835 0.0038938
0.7941375 0.0037811
0.7942581 0.0036766
0.7944836 0.0035829
0.7953213 0.0035866
0.7945698 0.0035733
0.7949278 0.0035012
0.7941633 0.0034992
0.7953398 0.0036119
0.7946441 0.0035949
0.7949298 0.0035238
0.7950562 0.0034469
0.7952992 0.0033799
0.7954798 0.0033121
0.7946746 0.0033409
0.7954999 0.0033745
0.7951583 0.0033239
0.7956095 0.0032892
0.7953339 0.0032371
0.7953174 0.0031755
0.7956293 0.0031317
0.7955389 0.0030755
0.7957150 0.0030252
0.7955219 0.0029779
0.7957194 0.0029328
0.7958079 0.0028840
0.7959818 0.0028409
0.7960197 0.0027942
0.7959642 0.0027493
0.7962554 0.0027209
0.7960717 0.0026844
0.7959528 0.0026454
0.7962537 0.0026224
0.7961367 0.0025856
0.7963206 0.0025539
0.7961316 0.0025237
0.7962524 0.0024903
0.79618316 0.00245598
0.79609674 0.00242317
0.79616135 0.00239062
0.79643269 0.00237365
0.79627747 0.00234693
0.79644829 0.00232213
0.79628552 0.00229755
0.79644406 0.00227344
0.79651271 0.00224552
0.79632142 0.00222551
0.79666794 0.00222501
0.79662830 0.00219807
0.79668541 0.00217218
0.79684295 0.00215194
0.79683734 0.00212648
0.79676758 0.00210276
0.79663033 0.00208298
0.79690433 0.00207732
0.79666022 0.00206830
0.79680884 0.00205059
0.79686411 0.00202868
0.79665488 0.00201739
0.79688156 0.00200841
0.79690915 0.00198712
0.79686962 0.00196649
0.79687850 0.00194592
0.79700513 0.00192991
0.79667140 0.00193905
0.79687863 0.00193052
0.79690566 0.00191131
